Sample,Assay,Platform,ht,ht_bin,qPCR,qPCR_bin
WA_082821_SWAC_12,RNBT,ht,4,1,NA,NA
WA_082821_SWAC_12,SOCK,ht,0,0,NA,NA
WA_083121_RIDC_38,BRKT,ht,0,0,NA,NA
WA_083121_RIDC_38,BUL2,ht,0,0,NA,NA
WA_083121_RIDC_38,CCUT,ht,4,1,NA,NA
WA_083121_RIDC_38,CHIN,ht,0,0,NA,NA
WA_083121_RIDC_38,CHUM,ht,0,0,NA,NA
WA_083121_RIDC_38,COHO,ht,4,1,0,0
WA_083121_RIDC_38,PALA,ht,0,0,NA,NA
WA_083121_RIDC_38,PINK,ht,0,0,NA,NA
WA_083121_RIDC_38,RNBT,ht,4,1,NA,NA
WA_083121_RIDC_38,SOCK,ht,0,0,NA,NA
WA_090221_SFNR_02,BRKT,ht,1,0,NA,NA
WA_090221_SFNR_02,BUL2,ht,4,1,NA,NA
WA_090221_SFNR_02,CCUT,ht,0,0,NA,NA
WA_090221_SFNR_02,CHIN,ht,4,1,NA,NA
WA_090221_SFNR_02,CHUM,ht,0,0,NA,NA
WA_090221_SFNR_02,COHO,ht,4,1,NA,NA
WA_090221_SFNR_02,PALA,ht,4,1,NA,NA
WA_090221_SFNR_02,PINK,ht,4,1,NA,NA
WA_090221_SFNR_02,RNBT,ht,4,1,NA,NA
WA_090221_SFNR_02,SOCK,ht,4,1,3,1
WA_090320_UNMD_97,BRKT,ht,4,1,3,1
WA_090320_UNMD_97,BUL2,ht,0,0,0,0
WA_090320_UNMD_97,CCUT,ht,0,0,NA,NA
WA_090320_UNMD_97,CHIN,ht,0,0,NA,NA
WA_090320_UNMD_97,CHUM,ht,0,0,NA,NA
WA_090320_UNMD_97,COHO,ht,0,0,NA,NA
WA_090320_UNMD_97,PALA,ht,0,0,NA,NA
WA_090320_UNMD_97,PINK,ht,0,0,NA,NA
WA_090320_UNMD_97,RNBT,ht,0,0,NA,NA
WA_090320_UNMD_97,SOCK,ht,0,0,NA,NA
WA_090320_WELL_101,BRKT,ht,4,1,3,1
WA_090320_WELL_101,BUL2,ht,0,0,0,0
WA_090320_WELL_101,CCUT,ht,0,0,NA,NA
WA_090320_WELL_101,CHIN,ht,0,0,NA,NA
WA_090320_WELL_101,CHUM,ht,0,0,NA,NA
WA_090320_WELL_101,COHO,ht,0,0,NA,NA
WA_090320_WELL_101,PALA,ht,0,0,NA,NA
WA_090320_WELL_101,PINK,ht,0,0,NA,NA
WA_090320_WELL_101,RNBT,ht,0,0,NA,NA
WA_090320_WELL_101,SOCK,ht,0,0,NA,NA
WA_090420_SFNR_87,BRKT,ht,0,0,0,0
WA_090420_SFNR_87,BUL2,ht,4,1,3,1
WA_090420_SFNR_87,CCUT,ht,0,0,NA,NA
WA_090420_SFNR_87,CHIN,ht,0,0,NA,NA
WA_090420_SFNR_87,CHUM,ht,0,0,NA,NA
WA_090420_SFNR_87,COHO,ht,0,0,0,0
WA_090420_SFNR_87,PALA,ht,0,0,NA,NA
WA_090420_SFNR_87,PINK,ht,0,0,NA,NA
WA_090420_SFNR_87,RNBT,ht,4,1,NA,NA
WA_090420_SFNR_87,SOCK,ht,0,0,0,0
WA_090520_SFNR_88,BRKT,ht,0,0,0,0
WA_090520_SFNR_88,BUL2,ht,1,0,2,1
WA_090520_SFNR_88,CCUT,ht,0,0,NA,NA
WA_090520_SFNR_88,CHIN,ht,0,0,NA,NA
WA_090520_SFNR_88,CHUM,ht,0,0,NA,NA
WA_090520_SFNR_88,COHO,ht,0,0,NA,NA
WA_090520_SFNR_88,PALA,ht,0,0,NA,NA
WA_090520_SFNR_88,PINK,ht,0,0,NA,NA
WA_090520_SFNR_88,RNBT,ht,4,1,NA,NA
WA_090520_SFNR_88,SOCK,ht,0,0,0,0
WA_090520_WANC_98,BRKT,ht,0,0,0,0
WA_090520_WANC_98,BUL2,ht,0,0,0,0
WA_090520_WANC_98,CCUT,ht,0,0,NA,NA
WA_090520_WANC_98,CHIN,ht,0,0,NA,NA
WA_090520_WANC_98,CHUM,ht,0,0,NA,NA
WA_090520_WANC_98,COHO,ht,0,0,NA,NA
WA_090520_WANC_98,PALA,ht,0,0,NA,NA
WA_090520_WANC_98,PINK,ht,0,0,NA,NA
WA_090520_WANC_98,RNBT,ht,4,1,NA,NA
WA_090520_WANC_98,SOCK,ht,0,0,NA,NA
WA_090621_SQUC_01,BRKT,ht,0,0,NA,NA
WA_090621_SQUC_01,BUL2,ht,0,0,NA,NA
WA_090621_SQUC_01,CCUT,ht,4,1,NA,NA
WA_090621_SQUC_01,CHIN,ht,0,0,NA,NA
WA_090621_SQUC_01,CHUM,ht,0,0,NA,NA
WA_090621_SQUC_01,COHO,ht,4,1,NA,NA
WA_090621_SQUC_01,PALA,ht,4,1,NA,NA
WA_090621_SQUC_01,PINK,ht,0,0,NA,NA
WA_090621_SQUC_01,RNBT,ht,4,1,NA,NA
WA_090621_SQUC_01,SOCK,ht,0,0,NA,NA
WA_090621_SQUC_13,BRKT,ht,0,0,NA,NA
WA_090621_SQUC_13,BUL2,ht,0,0,NA,NA
WA_090621_SQUC_13,CCUT,ht,4,1,NA,NA
WA_090621_SQUC_13,CHIN,ht,0,0,NA,NA
WA_090621_SQUC_13,CHUM,ht,0,0,NA,NA
WA_090621_SQUC_13,COHO,ht,4,1,NA,NA
WA_090621_SQUC_13,PALA,ht,3,1,NA,NA
WA_090621_SQUC_13,PINK,ht,0,0,NA,NA
WA_090621_SQUC_13,RNBT,ht,4,1,NA,NA
WA_090621_SQUC_13,SOCK,ht,0,0,NA,NA
WA_090621_WHAC_10,BRKT,ht,0,0,NA,NA
WA_090621_WHAC_10,BUL2,ht,0,0,NA,NA
WA_090621_WHAC_10,CCUT,ht,4,1,NA,NA
WA_090621_WHAC_10,CHIN,ht,4,1,NA,NA
WA_090621_WHAC_10,CHUM,ht,0,0,NA,NA
WA_090621_WHAC_10,COHO,ht,4,1,NA,NA
WA_090621_WHAC_10,PALA,ht,3,1,NA,NA
WA_090621_WHAC_10,PINK,ht,4,1,NA,NA
WA_090621_WHAC_10,RNBT,ht,4,1,NA,NA
WA_090621_WHAC_10,SOCK,ht,0,0,NA,NA
WA_090721_CAVC_03,BRKT,ht,0,0,NA,NA
WA_090721_CAVC_03,BUL2,ht,0,0,NA,NA
WA_090721_CAVC_03,CCUT,ht,4,1,NA,NA
WA_090721_CAVC_03,CHIN,ht,4,1,NA,NA
WA_090721_CAVC_03,CHUM,ht,0,0,NA,NA
WA_090721_CAVC_03,COHO,ht,4,1,NA,NA
WA_090721_CAVC_03,PALA,ht,0,0,NA,NA
WA_090721_CAVC_03,PINK,ht,4,1,NA,NA
WA_090721_CAVC_03,RNBT,ht,4,1,NA,NA
WA_090721_CAVC_03,SOCK,ht,0,0,NA,NA
WA_090721_SFNR_04,BRKT,ht,0,0,NA,NA
WA_090721_SFNR_04,BUL2,ht,4,1,NA,NA
WA_090721_SFNR_04,CCUT,ht,0,0,NA,NA
WA_090721_SFNR_04,CHIN,ht,4,1,NA,NA
WA_090721_SFNR_04,CHUM,ht,0,0,NA,NA
WA_090721_SFNR_04,COHO,ht,4,1,NA,NA
WA_090721_SFNR_04,PALA,ht,4,1,NA,NA
WA_090721_SFNR_04,PINK,ht,4,1,NA,NA
WA_090721_SFNR_04,RNBT,ht,4,1,NA,NA
WA_090721_SFNR_04,SOCK,ht,4,1,3,1
WA_091020_SFNR_89,BRKT,ht,0,0,0,0
WA_091020_SFNR_89,BUL2,ht,4,1,3,1
WA_091020_SFNR_89,CCUT,ht,3,1,NA,NA
WA_091020_SFNR_89,CHIN,ht,4,1,NA,NA
WA_091020_SFNR_89,CHUM,ht,0,0,NA,NA
WA_091020_SFNR_89,COHO,ht,4,1,NA,NA
WA_091020_SFNR_89,PALA,ht,4,1,NA,NA
WA_091020_SFNR_89,PINK,ht,4,1,NA,NA
WA_091020_SFNR_89,RNBT,ht,4,1,NA,NA
WA_091020_SFNR_89,SOCK,ht,4,1,NA,NA
WA_091020_SFNR_92,BRKT,ht,0,0,0,0
WA_091020_SFNR_92,BUL2,ht,0,0,3,1
WA_091020_SFNR_92,CCUT,ht,4,1,NA,NA
WA_091020_SFNR_92,CHIN,ht,4,1,NA,NA
WA_091020_SFNR_92,CHUM,ht,0,0,NA,NA
WA_091020_SFNR_92,COHO,ht,4,1,NA,NA
WA_091020_SFNR_92,PALA,ht,4,1,NA,NA
WA_091020_SFNR_92,PINK,ht,4,1,NA,NA
WA_091020_SFNR_92,RNBT,ht,4,1,NA,NA
WA_091020_SFNR_92,SOCK,ht,4,1,NA,NA
WA_091020_SFNR_93,BRKT,ht,0,0,0,0
WA_091020_SFNR_93,BUL2,ht,3,1,1,1
WA_091020_SFNR_93,CCUT,ht,4,1,NA,NA
WA_091020_SFNR_93,CHIN,ht,4,1,NA,NA
WA_091020_SFNR_93,CHUM,ht,0,0,NA,NA
WA_091020_SFNR_93,COHO,ht,4,1,NA,NA
WA_091020_SFNR_93,PALA,ht,4,1,NA,NA
WA_091020_SFNR_93,PINK,ht,4,1,NA,NA
WA_091020_SFNR_93,RNBT,ht,4,1,NA,NA
WA_091020_SFNR_93,SOCK,ht,4,1,NA,NA
WA_091121_BOUC_29,BRKT,ht,0,0,NA,NA
WA_091121_BOUC_29,BUL2,ht,3,1,NA,NA
WA_091121_BOUC_29,CCUT,ht,0,0,NA,NA
WA_091121_BOUC_29,CHIN,ht,0,0,NA,NA
WA_091121_BOUC_29,CHUM,ht,0,0,NA,NA
WA_091121_BOUC_29,COHO,ht,4,1,NA,NA
WA_091121_BOUC_29,PALA,ht,0,0,NA,NA
WA_091121_BOUC_29,PINK,ht,4,1,NA,NA
WA_091121_BOUC_29,RNBT,ht,4,1,NA,NA
WA_091121_BOUC_29,SOCK,ht,0,0,NA,NA
WA_091121_KENC_20,BRKT,ht,0,0,NA,NA
WA_091121_KENC_20,BUL2,ht,4,1,NA,NA
WA_091121_KENC_20,CCUT,ht,0,0,NA,NA
WA_091121_KENC_20,CHIN,ht,4,1,NA,NA
WA_091121_KENC_20,CHUM,ht,0,0,NA,NA
WA_091121_KENC_20,COHO,ht,4,1,NA,NA
WA_091121_KENC_20,PALA,ht,0,0,NA,NA
WA_091121_KENC_20,PINK,ht,4,1,NA,NA
WA_091121_KENC_20,RNBT,ht,4,1,NA,NA
WA_091121_KENC_20,SOCK,ht,0,0,NA,NA
WA_091121_MAPC_28,BRKT,ht,0,0,NA,NA
WA_091121_MAPC_28,BUL2,ht,0,0,NA,NA
WA_091121_MAPC_28,CCUT,ht,0,0,NA,NA
WA_091121_MAPC_28,CHIN,ht,0,0,NA,NA
WA_091121_MAPC_28,CHUM,ht,0,0,NA,NA
WA_091121_MAPC_28,COHO,ht,0,0,NA,NA
WA_091121_MAPC_28,PALA,ht,0,0,NA,NA
WA_091121_MAPC_28,PINK,ht,4,1,NA,NA
WA_091121_MAPC_28,RNBT,ht,0,0,NA,NA
WA_091121_MAPC_28,SOCK,ht,0,0,NA,NA
WA_091121_NFNR_15,BRKT,ht,4,1,NA,NA
WA_091121_NFNR_15,BUL2,ht,4,1,NA,NA
WA_091121_NFNR_15,CCUT,ht,4,1,NA,NA
WA_091121_NFNR_15,CHIN,ht,4,1,NA,NA
WA_091121_NFNR_15,CHUM,ht,0,0,NA,NA
WA_091121_NFNR_15,COHO,ht,4,1,NA,NA
WA_091121_NFNR_15,PALA,ht,0,0,NA,NA
WA_091121_NFNR_15,PINK,ht,4,1,NA,NA
WA_091121_NFNR_15,RNBT,ht,4,1,NA,NA
WA_091121_NFNR_15,SOCK,ht,4,1,2,1
WA_091121_NFNR_19,BRKT,ht,4,1,NA,NA
WA_091121_NFNR_19,BUL2,ht,4,1,NA,NA
WA_091121_NFNR_19,CCUT,ht,0,0,NA,NA
WA_091121_NFNR_19,CHIN,ht,4,1,NA,NA
WA_091121_NFNR_19,CHUM,ht,0,0,NA,NA
WA_091121_NFNR_19,COHO,ht,4,1,NA,NA
WA_091121_NFNR_19,PALA,ht,0,0,NA,NA
WA_091121_NFNR_19,PINK,ht,4,1,NA,NA
WA_091121_NFNR_19,RNBT,ht,4,1,NA,NA
WA_091121_NFNR_19,SOCK,ht,4,1,NA,NA
WA_091121_NFNR_21,BRKT,ht,0,0,NA,NA
WA_091121_NFNR_21,BUL2,ht,3,1,NA,NA
WA_091121_NFNR_21,CCUT,ht,0,0,NA,NA
WA_091121_NFNR_21,CHIN,ht,4,1,NA,NA
WA_091121_NFNR_21,CHUM,ht,0,0,NA,NA
WA_091121_NFNR_21,COHO,ht,4,1,NA,NA
WA_091121_NFNR_21,PALA,ht,0,0,NA,NA
WA_091121_NFNR_21,PINK,ht,4,1,NA,NA
WA_091121_NFNR_21,RNBT,ht,4,1,NA,NA
WA_091121_NFNR_21,SOCK,ht,4,1,NA,NA
WA_091121_NFNR_22,BRKT,ht,4,1,NA,NA
WA_091121_NFNR_22,BUL2,ht,4,1,NA,NA
WA_091121_NFNR_22,CCUT,ht,0,0,1,1
WA_091121_NFNR_22,CHIN,ht,4,1,NA,NA
WA_091121_NFNR_22,CHUM,ht,4,1,NA,NA
WA_091121_NFNR_22,COHO,ht,4,1,NA,NA
WA_091121_NFNR_22,PALA,ht,0,0,NA,NA
WA_091121_NFNR_22,PINK,ht,4,1,NA,NA
WA_091121_NFNR_22,RNBT,ht,4,1,NA,NA
WA_091121_NFNR_22,SOCK,ht,4,1,NA,NA
WA_091121_NFNR_25,BRKT,ht,0,0,NA,NA
WA_091121_NFNR_25,BUL2,ht,4,1,NA,NA
WA_091121_NFNR_25,CCUT,ht,0,0,NA,NA
WA_091121_NFNR_25,CHIN,ht,4,1,NA,NA
WA_091121_NFNR_25,CHUM,ht,0,0,NA,NA
WA_091121_NFNR_25,COHO,ht,4,1,NA,NA
WA_091121_NFNR_25,PALA,ht,0,0,NA,NA
WA_091121_NFNR_25,PINK,ht,4,1,NA,NA
WA_091121_NFNR_25,RNBT,ht,4,1,NA,NA
WA_091121_NFNR_25,SOCK,ht,4,1,2,1
WA_091121_UNMD_14,BRKT,ht,0,0,NA,NA
WA_091121_UNMD_14,BUL2,ht,0,0,NA,NA
WA_091121_UNMD_14,CCUT,ht,0,0,NA,NA
WA_091121_UNMD_14,CHIN,ht,0,0,NA,NA
WA_091121_UNMD_14,CHUM,ht,0,0,NA,NA
WA_091121_UNMD_14,COHO,ht,4,1,NA,NA
WA_091121_UNMD_14,PALA,ht,0,0,NA,NA
WA_091121_UNMD_14,PINK,ht,0,0,NA,NA
WA_091121_UNMD_14,RNBT,ht,0,0,NA,NA
WA_091121_UNMD_14,SOCK,ht,0,0,NA,NA
WA_091321_AUTC_14,BRKT,ht,0,0,NA,NA
WA_091321_AUTC_14,BUL2,ht,0,0,NA,NA
WA_091321_AUTC_14,CCUT,ht,4,1,NA,NA
WA_091321_AUTC_14,CHIN,ht,0,0,NA,NA
WA_091321_AUTC_14,CHUM,ht,0,0,NA,NA
WA_091321_AUTC_14,COHO,ht,0,0,NA,NA
WA_091321_AUTC_14,PALA,ht,0,0,NA,NA
WA_091321_AUTC_14,PINK,ht,0,0,NA,NA
WA_091321_AUTC_14,RNBT,ht,0,0,NA,NA
WA_091321_AUTC_14,SOCK,ht,0,0,NA,NA
WA_091321_CEMC_11,BRKT,ht,0,0,NA,NA
WA_091321_CEMC_11,BUL2,ht,0,0,NA,NA
WA_091321_CEMC_11,CCUT,ht,4,1,NA,NA
WA_091321_CEMC_11,CHIN,ht,1,0,NA,NA
WA_091321_CEMC_11,CHUM,ht,0,0,NA,NA
WA_091321_CEMC_11,COHO,ht,0,0,NA,NA
WA_091321_CEMC_11,PALA,ht,0,0,NA,NA
WA_091321_CEMC_11,PINK,ht,0,0,NA,NA
WA_091321_CEMC_11,RNBT,ht,2,1,NA,NA
WA_091321_CEMC_11,SOCK,ht,0,0,0,0
WA_091321_WHAC_12,BRKT,ht,0,0,NA,NA
WA_091321_WHAC_12,BUL2,ht,0,0,NA,NA
WA_091321_WHAC_12,CCUT,ht,4,1,NA,NA
WA_091321_WHAC_12,CHIN,ht,0,0,NA,NA
WA_091321_WHAC_12,CHUM,ht,0,0,NA,NA
WA_091321_WHAC_12,COHO,ht,4,1,NA,NA
WA_091321_WHAC_12,PALA,ht,0,0,NA,NA
WA_091321_WHAC_12,PINK,ht,0,0,NA,NA
WA_091321_WHAC_12,RNBT,ht,4,1,NA,NA
WA_091321_WHAC_12,SOCK,ht,0,0,NA,NA
WA_091420_SFNR_90,BRKT,ht,0,0,0,0
WA_091420_SFNR_90,BUL2,ht,0,0,0,0
WA_091420_SFNR_90,CCUT,ht,4,1,NA,NA
WA_091420_SFNR_90,CHIN,ht,4,1,NA,NA
WA_091420_SFNR_90,CHUM,ht,0,0,NA,NA
WA_091420_SFNR_90,COHO,ht,4,1,NA,NA
WA_091420_SFNR_90,PALA,ht,4,1,NA,NA
WA_091420_SFNR_90,PINK,ht,4,1,NA,NA
WA_091420_SFNR_90,RNBT,ht,4,1,NA,NA
WA_091420_SFNR_90,SOCK,ht,4,1,3,1
WA_091420_SFNR_91,BRKT,ht,0,0,0,0
WA_091420_SFNR_91,BUL2,ht,4,1,3,1
WA_091420_SFNR_91,CCUT,ht,4,1,NA,NA
WA_091420_SFNR_91,CHIN,ht,4,1,NA,NA
WA_091420_SFNR_91,CHUM,ht,0,0,NA,NA
WA_091420_SFNR_91,COHO,ht,4,1,NA,NA
WA_091420_SFNR_91,PALA,ht,4,1,NA,NA
WA_091420_SFNR_91,PINK,ht,4,1,NA,NA
WA_091420_SFNR_91,RNBT,ht,4,1,NA,NA
WA_091420_SFNR_91,SOCK,ht,4,1,3,1
WA_100420_WHSC_102,BRKT,ht,0,0,0,0
WA_100420_WHSC_102,BUL2,ht,0,0,0,0
WA_100420_WHSC_102,CCUT,ht,0,0,NA,NA
WA_100420_WHSC_102,CHIN,ht,0,0,NA,NA
WA_100420_WHSC_102,CHUM,ht,0,0,NA,NA
WA_100420_WHSC_102,COHO,ht,0,0,0,0
WA_100420_WHSC_102,PALA,ht,0,0,NA,NA
WA_100420_WHSC_102,PINK,ht,0,0,NA,NA
WA_100420_WHSC_102,RNBT,ht,2,1,NA,NA
WA_100420_WHSC_102,SOCK,ht,0,0,NA,NA
WA_100720_WELL_100,BRKT,ht,4,1,3,1
WA_100720_WELL_100,BUL2,ht,0,0,0,0
WA_100720_WELL_100,CCUT,ht,0,0,NA,NA
WA_100720_WELL_100,CHIN,ht,0,0,NA,NA
WA_100720_WELL_100,CHUM,ht,0,0,NA,NA
WA_100720_WELL_100,COHO,ht,0,0,NA,NA
WA_100720_WELL_100,PALA,ht,0,0,NA,NA
WA_100720_WELL_100,PINK,ht,0,0,NA,NA
WA_100720_WELL_100,RNBT,ht,0,0,NA,NA
WA_100720_WELL_100,SOCK,ht,0,0,NA,NA
WA_100720_WELL_99,BRKT,ht,3,1,3,1
WA_100720_WELL_99,BUL2,ht,0,0,0,0
WA_100720_WELL_99,CCUT,ht,0,0,NA,NA
WA_100720_WELL_99,CHIN,ht,0,0,NA,NA
WA_100720_WELL_99,CHUM,ht,0,0,NA,NA
WA_100720_WELL_99,COHO,ht,0,0,NA,NA
WA_100720_WELL_99,PALA,ht,0,0,NA,NA
WA_100720_WELL_99,PINK,ht,0,0,NA,NA
WA_100720_WELL_99,RNBT,ht,3,1,NA,NA
WA_100720_WELL_99,SOCK,ht,0,0,NA,NA
WA_100821_CLWC_06,BRKT,ht,0,0,NA,NA
WA_100821_CLWC_06,BUL2,ht,0,0,NA,NA
WA_100821_CLWC_06,CCUT,ht,0,0,NA,NA
WA_100821_CLWC_06,CHIN,ht,0,0,NA,NA
WA_100821_CLWC_06,CHUM,ht,0,0,NA,NA
WA_100821_CLWC_06,COHO,ht,0,0,NA,NA
WA_100821_CLWC_06,PALA,ht,0,0,NA,NA
WA_100821_CLWC_06,PINK,ht,0,0,NA,NA
WA_100821_CLWC_06,RNBT,ht,4,1,NA,NA
WA_100821_CLWC_06,SOCK,ht,0,0,NA,NA
WA_100821_WARM_39,BRKT,ht,0,0,NA,NA
WA_100821_WARM_39,BUL2,ht,0,0,NA,NA
WA_100821_WARM_39,CCUT,ht,4,1,NA,NA
WA_100821_WARM_39,CHIN,ht,0,0,NA,NA
WA_100821_WARM_39,CHUM,ht,0,0,NA,NA
WA_100821_WARM_39,COHO,ht,0,0,NA,NA
WA_100821_WARM_39,PALA,ht,0,0,NA,NA
WA_100821_WARM_39,PINK,ht,0,0,NA,NA
WA_100821_WARM_39,RNBT,ht,4,1,NA,NA
WA_100821_WARM_39,SOCK,ht,0,0,NA,NA
WA_100921_TENC_03,BRKT,ht,0,0,NA,NA
WA_100921_TENC_03,BUL2,ht,0,0,NA,NA
WA_100921_TENC_03,CCUT,ht,4,1,NA,NA
WA_100921_TENC_03,CHIN,ht,0,0,NA,NA
WA_100921_TENC_03,CHUM,ht,0,0,NA,NA
WA_100921_TENC_03,COHO,ht,4,1,NA,NA
WA_100921_TENC_03,PALA,ht,0,0,NA,NA
WA_100921_TENC_03,PINK,ht,0,0,NA,NA
WA_100921_TENC_03,RNBT,ht,4,1,NA,NA
WA_100921_TENC_03,SOCK,ht,0,0,NA,NA
WA_101021_UNMD_02,BRKT,ht,0,0,NA,NA
WA_101021_UNMD_02,BUL2,ht,0,0,NA,NA
WA_101021_UNMD_02,CCUT,ht,4,1,NA,NA
WA_101021_UNMD_02,CHIN,ht,4,1,NA,NA
WA_101021_UNMD_02,CHUM,ht,0,0,NA,NA
WA_101021_UNMD_02,COHO,ht,4,1,NA,NA
WA_101021_UNMD_02,PALA,ht,0,0,NA,NA
WA_101021_UNMD_02,PINK,ht,4,1,NA,NA
WA_101021_UNMD_02,RNBT,ht,4,1,NA,NA
WA_101021_UNMD_02,SOCK,ht,0,0,NA,NA
WA_101921_LOOC_16,BRKT,ht,0,0,NA,NA
WA_101921_LOOC_16,BUL2,ht,0,0,NA,NA
WA_101921_LOOC_16,CCUT,ht,0,0,NA,NA
WA_101921_LOOC_16,CHIN,ht,0,0,NA,NA
WA_101921_LOOC_16,CHUM,ht,0,0,NA,NA
WA_101921_LOOC_16,COHO,ht,0,0,NA,NA
WA_101921_LOOC_16,PALA,ht,0,0,NA,NA
WA_101921_LOOC_16,PINK,ht,0,0,NA,NA
WA_101921_LOOC_16,RNBT,ht,0,0,NA,NA
WA_101921_LOOC_16,SOCK,ht,0,0,NA,NA
WA_101921_SFNR_23,BRKT,ht,0,0,NA,NA
WA_101921_SFNR_23,BUL2,ht,4,1,NA,NA
WA_101921_SFNR_23,CCUT,ht,0,0,NA,NA
WA_101921_SFNR_23,CHIN,ht,0,0,NA,NA
WA_101921_SFNR_23,CHUM,ht,0,0,NA,NA
WA_101921_SFNR_23,COHO,ht,0,0,NA,NA
WA_101921_SFNR_23,PALA,ht,0,0,NA,NA
WA_101921_SFNR_23,PINK,ht,0,0,NA,NA
WA_101921_SFNR_23,RNBT,ht,4,1,NA,NA
WA_101921_SFNR_23,SOCK,ht,0,0,NA,NA
WA_101921_SFNR_24,BRKT,ht,1,0,0,0
WA_101921_SFNR_24,BUL2,ht,4,1,NA,NA
WA_101921_SFNR_24,CCUT,ht,4,1,NA,NA
WA_101921_SFNR_24,CHIN,ht,0,0,NA,NA
WA_101921_SFNR_24,CHUM,ht,0,0,NA,NA
WA_101921_SFNR_24,COHO,ht,0,0,NA,NA
WA_101921_SFNR_24,PALA,ht,0,0,NA,NA
WA_101921_SFNR_24,PINK,ht,0,0,NA,NA
WA_101921_SFNR_24,RNBT,ht,4,1,NA,NA
WA_101921_SFNR_24,SOCK,ht,0,0,NA,NA
WA_102021_HEAC_41,BRKT,ht,0,0,NA,NA
WA_102021_HEAC_41,BUL2,ht,0,0,NA,NA
WA_102021_HEAC_41,CCUT,ht,0,0,NA,NA
WA_102021_HEAC_41,CHIN,ht,0,0,NA,NA
WA_102021_HEAC_41,CHUM,ht,0,0,NA,NA
WA_102021_HEAC_41,COHO,ht,0,0,NA,NA
WA_102021_HEAC_41,PALA,ht,0,0,NA,NA
WA_102021_HEAC_41,PINK,ht,0,0,NA,NA
WA_102021_HEAC_41,RNBT,ht,0,0,NA,NA
WA_102021_HEAC_41,SOCK,ht,0,0,NA,NA
WA_102021_SFNR_30,BRKT,ht,0,0,NA,NA
WA_102021_SFNR_30,BUL2,ht,4,1,NA,NA
WA_102021_SFNR_30,CCUT,ht,0,0,NA,NA
WA_102021_SFNR_30,CHIN,ht,0,0,NA,NA
WA_102021_SFNR_30,CHUM,ht,0,0,NA,NA
WA_102021_SFNR_30,COHO,ht,0,0,NA,NA
WA_102021_SFNR_30,PALA,ht,0,0,NA,NA
WA_102021_SFNR_30,PINK,ht,0,0,NA,NA
WA_102021_SFNR_30,RNBT,ht,4,1,NA,NA
WA_102021_SFNR_30,SOCK,ht,0,0,NA,NA
WA_102021_TSFN_40,BRKT,ht,0,0,NA,NA
WA_102021_TSFN_40,BUL2,ht,0,0,NA,NA
WA_102021_TSFN_40,CCUT,ht,0,0,NA,NA
WA_102021_TSFN_40,CHIN,ht,0,0,NA,NA
WA_102021_TSFN_40,CHUM,ht,0,0,NA,NA
WA_102021_TSFN_40,COHO,ht,0,0,NA,NA
WA_102021_TSFN_40,PALA,ht,0,0,NA,NA
WA_102021_TSFN_40,PINK,ht,0,0,NA,NA
WA_102021_TSFN_40,RNBT,ht,4,1,NA,NA
WA_102021_TSFN_40,SOCK,ht,0,0,NA,NA
WA_102021_TSFN_45,BRKT,ht,0,0,NA,NA
WA_102021_TSFN_45,BUL2,ht,0,0,NA,NA
WA_102021_TSFN_45,CCUT,ht,4,1,NA,NA
WA_102021_TSFN_45,CHIN,ht,0,0,NA,NA
WA_102021_TSFN_45,CHUM,ht,0,0,NA,NA
WA_102021_TSFN_45,COHO,ht,0,0,NA,NA
WA_102021_TSFN_45,PALA,ht,0,0,NA,NA
WA_102021_TSFN_45,PINK,ht,0,0,NA,NA
WA_102021_TSFN_45,RNBT,ht,4,1,NA,NA
WA_102021_TSFN_45,SOCK,ht,0,0,NA,NA
WA_102021_WANC_08,BRKT,ht,0,0,NA,NA
WA_102021_WANC_08,BUL2,ht,1,0,NA,NA
WA_102021_WANC_08,CCUT,ht,0,0,NA,NA
WA_102021_WANC_08,CHIN,ht,0,0,NA,NA
WA_102021_WANC_08,CHUM,ht,0,0,NA,NA
WA_102021_WANC_08,COHO,ht,0,0,NA,NA
WA_102021_WANC_08,PALA,ht,0,0,NA,NA
WA_102021_WANC_08,PINK,ht,0,0,NA,NA
WA_102021_WANC_08,RNBT,ht,4,1,NA,NA
WA_102021_WANC_08,SOCK,ht,0,0,NA,NA
WA_112221_GLAC_05,BRKT,ht,0,0,NA,NA
WA_112221_GLAC_05,BUL2,ht,4,1,NA,NA
WA_112221_GLAC_05,CCUT,ht,0,0,NA,NA
WA_112221_GLAC_05,CHIN,ht,0,0,NA,NA
WA_112221_GLAC_05,CHUM,ht,0,0,NA,NA
WA_112221_GLAC_05,COHO,ht,4,1,NA,NA
WA_112221_GLAC_05,PALA,ht,0,0,NA,NA
WA_112221_GLAC_05,PINK,ht,0,0,NA,NA
WA_112221_GLAC_05,RNBT,ht,4,1,NA,NA
WA_112221_GLAC_05,SOCK,ht,0,0,NA,NA
WA_112221_GLAC_09,BRKT,ht,0,0,NA,NA
WA_112221_GLAC_09,BUL2,ht,4,1,NA,NA
WA_112221_GLAC_09,CCUT,ht,0,0,NA,NA
WA_112221_GLAC_09,CHIN,ht,0,0,NA,NA
WA_112221_GLAC_09,CHUM,ht,0,0,NA,NA
WA_112221_GLAC_09,COHO,ht,4,1,NA,NA
WA_112221_GLAC_09,PALA,ht,0,0,NA,NA
WA_112221_GLAC_09,PINK,ht,0,0,NA,NA
